dst_addr	prb_id	avg	ASN	Country	Name	NumIPs	type
156.154.77.254	6213	4.752744	AS12676	DE	HKN GmbH	64000	hosting
202.12.27.33	6213	13.788654	AS12676	DE	HKN GmbH	64000	hosting
193.141.27.220	6213	8.4814586667	AS12676	DE	HKN GmbH	64000	hosting
130.193.166.22	6213	78.8960423333	AS12676	DE	HKN GmbH	64000	hosting
178.237.167.62	6213	228.6699556667	AS12676	DE	HKN GmbH	64000	hosting
170.247.95.81	6213	223.1975076667	AS12676	DE	HKN GmbH	64000	hosting
194.125.250.102	6213	1.1487133333	AS12676	DE	HKN GmbH	64000	hosting
134.169.3.165	6213	10.7665676667	AS12676	DE	HKN GmbH	64000	hosting
193.232.226.58	6213	44.2041946667	AS12676	DE	HKN GmbH	64000	hosting
185.38.27.194	6213	27.8987683333	AS12676	DE	HKN GmbH	64000	hosting
213.108.25.10	6213	29.8565856667	AS12676	DE	HKN GmbH	64000	hosting
152.195.186.35	6213	277.6152193333	AS12676	DE	HKN GmbH	64000	hosting
188.130.254.243	6213	65.9093443333	AS12676	DE	HKN GmbH	64000	hosting
149.91.83.251	6213	13.356876	AS12676	DE	HKN GmbH	64000	hosting
103.40.209.7	6213	221.5964773333	AS12676	DE	HKN GmbH	64000	hosting
185.91.44.9	6213	5.632629	AS12676	DE	HKN GmbH	64000	hosting
200.1.122.55	6213	215.327948	AS12676	DE	HKN GmbH	64000	hosting
146.185.219.73	6213	69.633186	AS12676	DE	HKN GmbH	64000	hosting
185.184.236.30	6213	20.7193556667	AS12676	DE	HKN GmbH	64000	hosting
141.44.3.252	6213	11.9443633333	AS12676	DE	HKN GmbH	64000	hosting
185.156.96.242	6213	16.6422166667	AS12676	DE	HKN GmbH	64000	hosting
149.91.83.251	6213	13.235402	AS12676	DE	HKN GmbH	64000	hosting
212.72.227.133	6213	11.3085026667	AS12676	DE	HKN GmbH	64000	hosting
196.49.15.189	6213	180.5127203333	AS12676	DE	HKN GmbH	64000	hosting
194.122.76.250	6213	4.4919583333	AS12676	DE	HKN GmbH	64000	hosting
204.11.3.45	6213	1.0532903333	AS12676	DE	HKN GmbH	64000	hosting
188.124.38.132	6213	35.3454606667	AS12676	DE	HKN GmbH	64000	hosting
107.162.219.5	6213	156.3114516667	AS12676	DE	HKN GmbH	64000	hosting
217.198.242.227	6213	5.4636936667	AS12676	DE	HKN GmbH	64000	hosting
178.250.0.57	6213	12.169256	AS12676	DE	HKN GmbH	64000	hosting
141.98.136.74	6213	4.6181703333	AS12676	DE	HKN GmbH	64000	hosting
204.42.254.42	6213	99.5844946667	AS12676	DE	HKN GmbH	64000	hosting
163.117.253.5	6213	35.0269446667	AS12676	DE	HKN GmbH	64000	hosting
185.142.156.40	6213	84.7915066667	AS12676	DE	HKN GmbH	64000	hosting
185.233.143.6	6213	4.5091293333	AS12676	DE	HKN GmbH	64000	hosting
213.91.165.187	6213	30.3402603333	AS12676	DE	HKN GmbH	64000	hosting
178.218.68.22	6213	43.931756	AS12676	DE	HKN GmbH	64000	hosting
119.17.170.244	6213	278.1368143333	AS12676	DE	HKN GmbH	64000	hosting
128.164.88.178	6213	93.3155483333	AS12676	DE	HKN GmbH	64000	hosting
139.162.3.33	6213	252.6670843333	AS12676	DE	HKN GmbH	64000	hosting
195.37.209.21	6213	28.505033	AS12676	DE	HKN GmbH	64000	hosting
192.5.203.212	6213	105.8739243333	AS12676	DE	HKN GmbH	64000	hosting
193.171.255.2	6213	15.1574606667	AS12676	DE	HKN GmbH	64000	hosting
161.53.251.28	6213	27.1314323333	AS12676	DE	HKN GmbH	64000	hosting
213.182.2.254	6213	12.817552	AS12676	DE	HKN GmbH	64000	hosting
167.250.112.2	6213	165.713173	AS12676	DE	HKN GmbH	64000	hosting
213.206.174.172	6213	6.3195686667	AS12676	DE	HKN GmbH	64000	hosting
141.170.19.12	6213	19.5007833333	AS12676	DE	HKN GmbH	64000	hosting
185.70.41.236	6213	12.127134	AS12676	DE	HKN GmbH	64000	hosting
103.160.63.222	6213	167.2794603333	AS12676	DE	HKN GmbH	64000	hosting
104.196.238.136	6213	141.1841586667	AS12676	DE	HKN GmbH	64000	hosting
185.86.232.132	6213	13.3970866667	AS12676	DE	HKN GmbH	64000	hosting
23.157.112.130	6213	146.3581543333	AS12676	DE	HKN GmbH	64000	hosting
152.195.68.35	6213	78.342456	AS12676	DE	HKN GmbH	64000	hosting
192.36.148.17	6213	4.529047	AS12676	DE	HKN GmbH	64000	hosting
109.70.107.25	6213	34.658726	AS12676	DE	HKN GmbH	64000	hosting
159.65.150.114	6213	170.9543966667	AS12676	DE	HKN GmbH	64000	hosting
193.141.27.220	6213	8.25495	AS12676	DE	HKN GmbH	64000	hosting
107.162.220.5	6213	9.9461276667	AS12676	DE	HKN GmbH	64000	hosting
212.51.187.100	6213	18.2542406667	AS12676	DE	HKN GmbH	64000	hosting
103.121.34.150	6213	278.7731326667	AS12676	DE	HKN GmbH	64000	hosting
143.205.170.32	6213	22.1397946667	AS12676	DE	HKN GmbH	64000	hosting
171.67.70.16	6213	141.060186	AS12676	DE	HKN GmbH	64000	hosting
193.163.86.201	6213	12.3291753333	AS12676	DE	HKN GmbH	64000	hosting
199.7.83.42	6213	140.5059913333	AS12676	DE	HKN GmbH	64000	hosting
108.59.192.190	6213	108.2480493333	AS12676	DE	HKN GmbH	64000	hosting
147.84.200.125	6213	39.9490546667	AS12676	DE	HKN GmbH	64000	hosting
200.94.183.170	6213	150.2156656667	AS12676	DE	HKN GmbH	64000	hosting
195.43.87.140	6213	34.2062346667	AS12676	DE	HKN GmbH	64000	hosting
185.36.180.55	6213	8.489761	AS12676	DE	HKN GmbH	64000	hosting
178.255.156.202	6213	24.814475	AS12676	DE	HKN GmbH	64000	hosting
202.152.129.74	6213	190.4043453333	AS12676	DE	HKN GmbH	64000	hosting
107.162.217.5	6213	145.501047	AS12676	DE	HKN GmbH	64000	hosting
192.134.1.25	6213	12.755524	AS12676	DE	HKN GmbH	64000	hosting
141.193.21.100	6213	190.8888863333	AS12676	DE	HKN GmbH	64000	hosting
170.39.226.151	6213	77.5227996667	AS12676	DE	HKN GmbH	64000	hosting
143.129.80.132	6213	10.1193406667	AS12676	DE	HKN GmbH	64000	hosting
107.162.216.5	6213	90.8529783333	AS12676	DE	HKN GmbH	64000	hosting
194.187.174.6	6213	16.163166	AS12676	DE	HKN GmbH	64000	hosting
213.173.161.11	6213	11.1194573333	AS12676	DE	HKN GmbH	64000	hosting
156.154.80.254	6213	10.0919596667	AS12676	DE	HKN GmbH	64000	hosting
104.237.152.132	6213	145.871782	AS12676	DE	HKN GmbH	64000	hosting
194.93.76.130	6213	37.738269	AS12676	DE	HKN GmbH	64000	hosting
195.91.164.68	6213	40.8781976667	AS12676	DE	HKN GmbH	64000	hosting
185.22.25.5	6213	42.0244683333	AS12676	DE	HKN GmbH	64000	hosting
192.42.42.166	6213	11.4336563333	AS12676	DE	HKN GmbH	64000	hosting
156.154.37.254	6213	143.2173466667	AS12676	DE	HKN GmbH	64000	hosting
206.144.240.4	6213	105.9698203333	AS12676	DE	HKN GmbH	64000	hosting
213.131.234.24	6213	0.79668	AS12676	DE	HKN GmbH	64000	hosting
185.36.180.63	6213	8.6857183333	AS12676	DE	HKN GmbH	64000	hosting
141.28.230.229	6213	10.8666353333	AS12676	DE	HKN GmbH	64000	hosting
212.9.170.190	6213	7.3345136667	AS12676	DE	HKN GmbH	64000	hosting
107.162.223.5	6213	137.9620756667	AS12676	DE	HKN GmbH	64000	hosting
185.111.204.121	6213	12.7373536667	AS12676	DE	HKN GmbH	64000	hosting
206.144.243.4	6213	133.2389423333	AS12676	DE	HKN GmbH	64000	hosting
212.116.14.178	6213	11.7694213333	AS12676	DE	HKN GmbH	64000	hosting
143.202.20.39	6213	240.5479883333	AS12676	DE	HKN GmbH	64000	hosting
204.87.183.11	6213	139.490833	AS12676	DE	HKN GmbH	64000	hosting
185.156.96.242	6213	16.2119636667	AS12676	DE	HKN GmbH	64000	hosting
192.73.253.2	6213	90.3184343333	AS12676	DE	HKN GmbH	64000	hosting
193.201.40.210	6213	22.2210953333	AS12676	DE	HKN GmbH	64000	hosting
185.233.143.6	6213	4.3476863333	AS12676	DE	HKN GmbH	64000	hosting
170.39.225.183	6213	107.309824	AS12676	DE	HKN GmbH	64000	hosting
212.86.79.78	6213	87.5666046667	AS12676	DE	HKN GmbH	64000	hosting
213.128.137.33	6213	5.7496353333	AS12676	DE	HKN GmbH	64000	hosting
185.139.168.19	6213	27.3203566667	AS12676	DE	HKN GmbH	64000	hosting
128.164.88.178	6213	92.3836413333	AS12676	DE	HKN GmbH	64000	hosting
204.42.254.42	6213	99.5250573333	AS12676	DE	HKN GmbH	64000	hosting
185.209.84.141	6213	144.2178716667	AS12676	DE	HKN GmbH	64000	hosting
139.162.3.33	6213	252.6342103333	AS12676	DE	HKN GmbH	64000	hosting
107.162.218.5	6213	3.9613056667	AS12676	DE	HKN GmbH	64000	hosting
18.228.126.142	6213	215.1030856667	AS12676	DE	HKN GmbH	64000	hosting
185.92.128.30	6213	118.8160343333	AS12676	DE	HKN GmbH	64000	hosting
185.57.190.200	6213	87.3610453333	AS12676	DE	HKN GmbH	64000	hosting
185.32.189.249	6213	41.9834773333	AS12676	DE	HKN GmbH	64000	hosting
193.3.231.158	6213	91.715265	AS12676	DE	HKN GmbH	64000	hosting
193.135.150.58	6213	13.974818	AS12676	DE	HKN GmbH	64000	hosting
192.5.5.241	6213	0.451983	AS12676	DE	HKN GmbH	64000	hosting
165.227.45.164	6213	105.688054	AS12676	DE	HKN GmbH	64000	hosting
185.122.101.201	6213	13.1106596667	AS12676	DE	HKN GmbH	64000	hosting
217.243.179.215	6213	22.0261953333	AS12676	DE	HKN GmbH	64000	hosting
196.10.53.7	6213	194.3177403333	AS12676	DE	HKN GmbH	64000	hosting
156.154.38.254	6213	166.036927	AS12676	DE	HKN GmbH	64000	hosting
185.229.28.6	6213	89.1399343333	AS12676	DE	HKN GmbH	64000	hosting
185.70.40.236	6213	18.9716343333	AS12676	DE	HKN GmbH	64000	hosting
194.109.78.2	6213	4.1412026667	AS12676	DE	HKN GmbH	64000	hosting
202.180.0.250	6213	180.5091983333	AS12676	DE	HKN GmbH	64000	hosting
185.86.232.132	6213	13.5821123333	AS12676	DE	HKN GmbH	64000	hosting
23.157.112.130	6213	146.4421083333	AS12676	DE	HKN GmbH	64000	hosting
109.70.107.25	6213	34.4892166667	AS12676	DE	HKN GmbH	64000	hosting
202.12.27.33	6213	13.5007296667	AS12676	DE	HKN GmbH	64000	hosting
156.154.78.254	6213	12.5059876667	AS12676	DE	HKN GmbH	64000	hosting
196.49.14.25	6213	136.9082566667	AS12676	DE	HKN GmbH	64000	hosting
207.246.88.250	6213	79.3076653333	AS12676	DE	HKN GmbH	64000	hosting
128.0.113.132	6213	247.943755	AS12676	DE	HKN GmbH	64000	hosting
185.181.224.13	6213	12.5858736667	AS12676	DE	HKN GmbH	64000	hosting
185.39.208.250	6213	41.7332353333	AS12676	DE	HKN GmbH	64000	hosting
213.136.12.209	6213	9.603501	AS12676	DE	HKN GmbH	64000	hosting
194.187.172.112	6213	21.9347476667	AS12676	DE	HKN GmbH	64000	hosting
194.233.214.2	6213	13.0387113333	AS12676	DE	HKN GmbH	64000	hosting
193.65.45.86	6213	30.1826043333	AS12676	DE	HKN GmbH	64000	hosting
212.3.202.246	6213	32.7491526667	AS12676	DE	HKN GmbH	64000	hosting
130.59.80.2	6213	11.4880396667	AS12676	DE	HKN GmbH	64000	hosting
193.0.0.164	6213	11.136149	AS12676	DE	HKN GmbH	64000	hosting
193.0.19.59	6213	11.198937	AS12676	DE	HKN GmbH	64000	hosting
198.35.26.244	6213	147.351275	AS12676	DE	HKN GmbH	64000	hosting
185.138.143.34	6213	4.8918193333	AS12676	DE	HKN GmbH	64000	hosting
109.232.177.220	6213	27.7260503333	AS12676	DE	HKN GmbH	64000	hosting
192.172.226.235	6213	154.5166663333	AS12676	DE	HKN GmbH	64000	hosting
185.27.158.238	6213	12.5443403333	AS12676	DE	HKN GmbH	64000	hosting
13.53.120.216	6213	24.7211466667	AS12676	DE	HKN GmbH	64000	hosting
207.226.224.236	6213	4.265296	AS12676	DE	HKN GmbH	64000	hosting
13.211.21.2	6213	277.3008096667	AS12676	DE	HKN GmbH	64000	hosting
185.92.128.30	6213	118.7626443333	AS12676	DE	HKN GmbH	64000	hosting
156.154.38.254	6213	165.9358436667	AS12676	DE	HKN GmbH	64000	hosting
193.57.144.24	6213	8.9290073333	AS12676	DE	HKN GmbH	64000	hosting
185.118.112.5	6213	44.800646	AS12676	DE	HKN GmbH	64000	hosting
131.100.0.158	6213	148.9683613333	AS12676	DE	HKN GmbH	64000	hosting
198.35.26.244	6213	147.1045123333	AS12676	DE	HKN GmbH	64000	hosting
197.189.194.147	6213	179.8788	AS12676	DE	HKN GmbH	64000	hosting
193.180.242.86	6213	17.876103	AS12676	DE	HKN GmbH	64000	hosting
185.17.70.76	6213	48.2202525	AS12676	DE	HKN GmbH	64000	hosting
193.0.0.164	6213	11.0414603333	AS12676	DE	HKN GmbH	64000	hosting
146.185.214.58	6213	268.0424046667	AS12676	DE	HKN GmbH	64000	hosting
193.57.144.24	6213	8.8788016667	AS12676	DE	HKN GmbH	64000	hosting
192.58.128.30	6213	5.2252156667	AS12676	DE	HKN GmbH	64000	hosting
199.9.14.201	6213	4.1752206667	AS12676	DE	HKN GmbH	64000	hosting
130.89.144.98	6213	13.345449	AS12676	DE	HKN GmbH	64000	hosting
194.233.214.2	6213	12.8197983333	AS12676	DE	HKN GmbH	64000	hosting
192.172.226.235	6213	154.210881	AS12676	DE	HKN GmbH	64000	hosting
213.136.12.209	6213	9.4349896667	AS12676	DE	HKN GmbH	64000	hosting
194.81.236.229	6213	10.1488826667	AS12676	DE	HKN GmbH	64000	hosting
185.25.205.152	6213	15.5653076667	AS12676	DE	HKN GmbH	64000	hosting
185.57.191.228	6213	16.517494	AS12676	DE	HKN GmbH	64000	hosting
109.248.43.37	6213	11.2976933333	AS12676	DE	HKN GmbH	64000	hosting
146.185.218.110	6213	49.6596523333	AS12676	DE	HKN GmbH	64000	hosting
203.174.85.106	6213	234.169735	AS12676	DE	HKN GmbH	64000	hosting
212.3.202.246	6213	32.5079886667	AS12676	DE	HKN GmbH	64000	hosting
212.43.17.42	6213	86.6159353333	AS12676	DE	HKN GmbH	64000	hosting
149.248.18.65	6213	142.765283	AS12676	DE	HKN GmbH	64000	hosting
193.0.9.1	6213	15.9283923333	AS12676	DE	HKN GmbH	64000	hosting
130.59.80.2	6213	11.3008156667	AS12676	DE	HKN GmbH	64000	hosting
102.163.98.10	6213	222.3649283333	AS12676	DE	HKN GmbH	64000	hosting
192.30.89.87	6213	143.8412633333	AS12676	DE	HKN GmbH	64000	hosting
185.221.36.2	6213	13.9369826667	AS12676	DE	HKN GmbH	64000	hosting
192.229.156.101	6213	122.7268513333	AS12676	DE	HKN GmbH	64000	hosting
18.228.126.142	6213	215.2412013333	AS12676	DE	HKN GmbH	64000	hosting
182.161.72.25	6213	282.651722	AS12676	DE	HKN GmbH	64000	hosting
182.161.74.241	6213	245.6615893333	AS12676	DE	HKN GmbH	64000	hosting
170.39.224.221	6213	91.1627003333	AS12676	DE	HKN GmbH	64000	hosting
208.40.192.202	6213	104.4074406667	AS12676	DE	HKN GmbH	64000	hosting
188.172.217.86	6213	178.0763043333	AS12676	DE	HKN GmbH	64000	hosting
139.162.3.33	6213	252.620808	AS12676	DE	HKN GmbH	64000	hosting
103.102.166.20	6213	165.882898	AS12676	DE	HKN GmbH	64000	hosting
185.97.141.2	6213	14.997111	AS12676	DE	HKN GmbH	64000	hosting
185.25.205.152	6213	15.5398066667	AS12676	DE	HKN GmbH	64000	hosting
212.10.11.213	6213	15.5145596667	AS12676	DE	HKN GmbH	64000	hosting
131.100.0.158	6213	149.009699	AS12676	DE	HKN GmbH	64000	hosting
192.203.230.10	6213	4.371795	AS12676	DE	HKN GmbH	64000	hosting
185.150.109.32	6213	89.170876	AS12676	DE	HKN GmbH	64000	hosting
185.39.208.250	6213	41.7332316667	AS12676	DE	HKN GmbH	64000	hosting
203.174.85.106	6213	234.14204	AS12676	DE	HKN GmbH	64000	hosting
109.70.154.90	6213	20.544036	AS12676	DE	HKN GmbH	64000	hosting
138.255.248.5	6213	131.9258133333	AS12676	DE	HKN GmbH	64000	hosting
193.57.144.24	6213	8.8726753333	AS12676	DE	HKN GmbH	64000	hosting
146.185.214.58	6213	268.0467633333	AS12676	DE	HKN GmbH	64000	hosting
13.53.120.216	6213	24.654814	AS12676	DE	HKN GmbH	64000	hosting
192.229.156.101	6213	122.6760316667	AS12676	DE	HKN GmbH	64000	hosting
194.187.172.112	6213	21.9492703333	AS12676	DE	HKN GmbH	64000	hosting
104.225.3.74	6213	98.3775163333	AS12676	DE	HKN GmbH	64000	hosting
192.33.4.12	6213	7.7419703333	AS12676	DE	HKN GmbH	64000	hosting
144.202.18.114	6213	97.285485	AS12676	DE	HKN GmbH	64000	hosting
193.0.9.1	6213	16.0372956667	AS12676	DE	HKN GmbH	64000	hosting
198.97.190.53	6213	4.6915646667	AS12676	DE	HKN GmbH	64000	hosting
130.59.80.2	6213	11.532667	AS12676	DE	HKN GmbH	64000	hosting
185.57.191.228	6213	16.6048353333	AS12676	DE	HKN GmbH	64000	hosting
185.138.143.34	6213	4.8205513333	AS12676	DE	HKN GmbH	64000	hosting
198.35.26.244	6213	147.1784856667	AS12676	DE	HKN GmbH	64000	hosting
128.0.113.132	6213	247.9391023333	AS12676	DE	HKN GmbH	64000	hosting
180.149.98.146	6213	226.7530666667	AS12676	DE	HKN GmbH	64000	hosting
197.80.104.36	6213	187.275797	AS12676	DE	HKN GmbH	64000	hosting
212.43.17.42	6213	86.7997783333	AS12676	DE	HKN GmbH	64000	hosting
193.0.14.129	6213	4.507627	AS12676	DE	HKN GmbH	64000	hosting
109.168.125.243	6213	12.5859023333	AS12676	DE	HKN GmbH	64000	hosting
13.211.21.2	6213	275.2473606667	AS12676	DE	HKN GmbH	64000	hosting
200.160.6.19	6213	188.3228676667	AS12676	DE	HKN GmbH	64000	hosting
172.93.18.42	6213	90.2118983333	AS12676	DE	HKN GmbH	64000	hosting
195.246.236.1	6213	12.400831	AS12676	DE	HKN GmbH	64000	hosting
193.0.0.165	6213	11.612755	AS12676	DE	HKN GmbH	64000	hosting
153.92.43.251	6213	18.505764	AS12676	DE	HKN GmbH	64000	hosting
156.154.99.254	6213	308.466164	AS12676	DE	HKN GmbH	64000	hosting
200.132.1.32	6213	242.2635476667	AS12676	DE	HKN GmbH	64000	hosting
103.170.232.152	6213	250.802101	AS12676	DE	HKN GmbH	64000	hosting
199.119.65.55	6213	91.2413743333	AS12676	DE	HKN GmbH	64000	hosting
208.80.152.244	6213	126.4003233333	AS12676	DE	HKN GmbH	64000	hosting
156.154.183.254	6213	212.2909536667	AS12676	DE	HKN GmbH	64000	hosting
2.58.52.152	6213	4.833687	AS12676	DE	HKN GmbH	64000	hosting
217.11.176.143	6213	107.3656846667	AS12676	DE	HKN GmbH	64000	hosting
139.99.219.16	6213	270.705836	AS12676	DE	HKN GmbH	64000	hosting
185.36.180.63	6213	9.0007746667	AS12676	DE	HKN GmbH	64000	hosting
156.154.80.254	6213	10.542602	AS12676	DE	HKN GmbH	64000	hosting
206.144.240.4	6213	109.4579033333	AS12676	DE	HKN GmbH	64000	hosting
193.163.86.201	6213	12.808116	AS12676	DE	HKN GmbH	64000	hosting
108.59.192.190	6213	108.623527	AS12676	DE	HKN GmbH	64000	hosting
109.248.196.2	6213	57.4330013333	AS12676	DE	HKN GmbH	64000	hosting
204.8.154.50	6213	84.5647676667	AS12676	DE	HKN GmbH	64000	hosting
185.174.157.222	6213	144.359932	AS12676	DE	HKN GmbH	64000	hosting
156.154.123.254	6213	158.495509	AS12676	DE	HKN GmbH	64000	hosting
107.162.216.5	6213	91.311622	AS12676	DE	HKN GmbH	64000	hosting
193.138.218.50	6213	17.3141276667	AS12676	DE	HKN GmbH	64000	hosting
188.172.217.86	6213	177.9681826667	AS12676	DE	HKN GmbH	64000	hosting
193.0.19.60	6213	11.0288666667	AS12676	DE	HKN GmbH	64000	hosting
208.80.155.69	6213	98.1508306667	AS12676	DE	HKN GmbH	64000	hosting
185.25.205.152	6213	15.5619985	AS12676	DE	HKN GmbH	64000	hosting
152.195.196.35	6213	244.3939383333	AS12676	DE	HKN GmbH	64000	hosting
193.0.0.164	6213	11.0972863333	AS12676	DE	HKN GmbH	64000	hosting
138.255.248.5	6213	132.1864286667	AS12676	DE	HKN GmbH	64000	hosting
185.42.136.158	6213	20.7017093333	AS12676	DE	HKN GmbH	64000	hosting
185.150.109.32	6213	89.9574776667	AS12676	DE	HKN GmbH	64000	hosting
185.92.128.30	6213	118.8818606667	AS12676	DE	HKN GmbH	64000	hosting
192.229.156.101	6213	122.8485946667	AS12676	DE	HKN GmbH	64000	hosting
13.211.21.2	6213	275.475873	AS12676	DE	HKN GmbH	64000	hosting
193.242.111.196	6213	19.1751483333	AS12676	DE	HKN GmbH	64000	hosting
185.138.143.34	6213	4.9145686667	AS12676	DE	HKN GmbH	64000	hosting
178.251.24.49	6213	12.5842236667	AS12676	DE	HKN GmbH	64000	hosting
194.233.214.2	6213	13.180604	AS12676	DE	HKN GmbH	64000	hosting
203.174.85.106	6213	234.373636	AS12676	DE	HKN GmbH	64000	hosting
185.161.192.39	6213	15.244832	AS12676	DE	HKN GmbH	64000	hosting
137.193.69.236	6213	13.5264636667	AS12676	DE	HKN GmbH	64000	hosting
182.161.74.241	6213	245.743793	AS12676	DE	HKN GmbH	64000	hosting
103.144.177.30	6213	105.6423276667	AS12676	DE	HKN GmbH	64000	hosting
156.154.41.254	6213	148.5621616667	AS12676	DE	HKN GmbH	64000	hosting
109.248.196.2	6213	56.6943246667	AS12676	DE	HKN GmbH	64000	hosting
156.154.96.254	6213	313.697719	AS12676	DE	HKN GmbH	64000	hosting
217.243.20.18	6213	4.2745666667	AS12676	DE	HKN GmbH	64000	hosting
173.248.145.27	6213	113.7372306667	AS12676	DE	HKN GmbH	64000	hosting
185.38.27.194	6213	14.590648	AS12676	DE	HKN GmbH	64000	hosting
199.10.66.231	6213	7.499493	AS12676	DE	HKN GmbH	64000	hosting
185.70.144.118	6213	18.7788076667	AS12676	DE	HKN GmbH	64000	hosting
103.170.232.152	6213	250.5067826667	AS12676	DE	HKN GmbH	64000	hosting
139.180.132.31	6213	166.5188263333	AS12676	DE	HKN GmbH	64000	hosting
153.92.43.251	6213	17.8194796667	AS12676	DE	HKN GmbH	64000	hosting
153.92.43.250	6213	14.6288113333	AS12676	DE	HKN GmbH	64000	hosting
195.169.128.156	6213	11.6990003333	AS12676	DE	HKN GmbH	64000	hosting
200.107.82.196	6213	161.8977826667	AS12676	DE	HKN GmbH	64000	hosting
193.46.104.18	6213	20.5902123333	AS12676	DE	HKN GmbH	64000	hosting
185.93.159.17	6213	44.80711	AS12676	DE	HKN GmbH	64000	hosting
139.19.117.65	6213	13.2279566667	AS12676	DE	HKN GmbH	64000	hosting
103.62.50.173	6213	257.9995943333	AS12676	DE	HKN GmbH	64000	hosting
206.144.240.4	6213	108.305172	AS12676	DE	HKN GmbH	64000	hosting
213.9.97.164	6213	0.276945	AS12676	DE	HKN GmbH	64000	hosting
156.154.84.254	6213	22.0240886667	AS12676	DE	HKN GmbH	64000	hosting
178.237.167.62	6213	228.456625	AS12676	DE	HKN GmbH	64000	hosting
156.154.40.254	6213	132.0885546667	AS12676	DE	HKN GmbH	64000	hosting
195.246.236.1	6213	12.502124	AS12676	DE	HKN GmbH	64000	hosting
152.195.112.52	6213	228.7198463333	AS12676	DE	HKN GmbH	64000	hosting
193.0.0.165	6213	11.283895	AS12676	DE	HKN GmbH	64000	hosting
165.140.142.122	6213	122.3828113333	AS12676	DE	HKN GmbH	64000	hosting
104.225.102.122	6213	133.2250806667	AS12676	DE	HKN GmbH	64000	hosting
107.162.216.5	6213	90.3707026667	AS12676	DE	HKN GmbH	64000	hosting
156.154.135.254	6213	175.786328	AS12676	DE	HKN GmbH	64000	hosting
185.5.201.10	6213	31.230114	AS12676	DE	HKN GmbH	64000	hosting
202.152.129.74	6213	190.314959	AS12676	DE	HKN GmbH	64000	hosting
212.9.170.190	6213	7.2212236667	AS12676	DE	HKN GmbH	64000	hosting
204.11.3.45	6213	0.9713743333	AS12676	DE	HKN GmbH	64000	hosting
212.7.0.250	6213	27.9241473333	AS12676	DE	HKN GmbH	64000	hosting
103.160.63.222	6213	167.5200033333	AS12676	DE	HKN GmbH	64000	hosting
194.1.149.210	6213	50.2511693333	AS12676	DE	HKN GmbH	64000	hosting
23.157.112.121	6213	147.2046843333	AS12676	DE	HKN GmbH	64000	hosting
204.8.154.50	6213	84.0955826667	AS12676	DE	HKN GmbH	64000	hosting
103.62.48.193	6213	155.0154076667	AS12676	DE	HKN GmbH	64000	hosting
185.174.157.222	6213	144.0593926667	AS12676	DE	HKN GmbH	64000	hosting
198.41.0.4	6213	5.2388953333	AS12676	DE	HKN GmbH	64000	hosting
178.255.156.202	6213	25.1900406667	AS12676	DE	HKN GmbH	64000	hosting
202.70.77.250	6213	211.191701	AS12676	DE	HKN GmbH	64000	hosting
213.173.161.11	6213	11.1400776667	AS12676	DE	HKN GmbH	64000	hosting
188.93.174.26	6213	10.137421	AS12676	DE	HKN GmbH	64000	hosting
103.122.190.141	6213	191.6779303333	AS12676	DE	HKN GmbH	64000	hosting
193.2.63.12	6213	25.063087	AS12676	DE	HKN GmbH	64000	hosting
185.54.81.31	6213	15.4360416667	AS12676	DE	HKN GmbH	64000	hosting
185.36.180.63	6213	8.502135	AS12676	DE	HKN GmbH	64000	hosting
103.151.64.31	6213	315.7001826667	AS12676	DE	HKN GmbH	64000	hosting
194.156.155.241	6213	29.5466476667	AS12676	DE	HKN GmbH	64000	hosting
212.116.14.178	6213	12.001724	AS12676	DE	HKN GmbH	64000	hosting
23.159.16.30	6213	92.5946546667	AS12676	DE	HKN GmbH	64000	hosting
206.144.243.4	6213	133.1648396667	AS12676	DE	HKN GmbH	64000	hosting
185.139.168.19	6213	27.3044403333	AS12676	DE	HKN GmbH	64000	hosting
217.77.210.42	6213	46.9645903333	AS12676	DE	HKN GmbH	64000	hosting
143.202.20.39	6213	240.3065316667	AS12676	DE	HKN GmbH	64000	hosting
213.192.184.42	6213	27.0900383333	AS12676	DE	HKN GmbH	64000	hosting
204.11.3.45	6213	0.8624413333	AS12676	DE	HKN GmbH	64000	hosting
193.17.192.164	6213	22.2698906667	AS12676	DE	HKN GmbH	64000	hosting
109.230.208.226	6213	79.823452	AS12676	DE	HKN GmbH	64000	hosting
213.128.137.33	6213	5.7810823333	AS12676	DE	HKN GmbH	64000	hosting
188.166.44.91	6213	16.396342	AS12676	DE	HKN GmbH	64000	hosting
185.120.22.29	6213	4.9012553333	AS12676	DE	HKN GmbH	64000	hosting
203.217.162.30	6213	244.896871	AS12676	DE	HKN GmbH	64000	hosting
119.17.170.244	6213	278.060062	AS12676	DE	HKN GmbH	64000	hosting
23.128.248.9	6213	121.9284496667	AS12676	DE	HKN GmbH	64000	hosting
193.201.40.210	6213	22.3176063333	AS12676	DE	HKN GmbH	64000	hosting
128.164.88.178	6213	92.954795	AS12676	DE	HKN GmbH	64000	hosting
203.175.175.206	6213	160.2681866667	AS12676	DE	HKN GmbH	64000	hosting
200.1.122.55	6213	214.914107	AS12676	DE	HKN GmbH	64000	hosting
185.104.85.110	6213	12.524432	AS12676	DE	HKN GmbH	64000	hosting
192.136.136.221	6213	92.69155	AS12676	DE	HKN GmbH	64000	hosting
